행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-09,2017-12-24,19:00,20:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-10,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-10,2017-12-24,15:00,16:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-12,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-12,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-13,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-13,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-14,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-14,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-15,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-15,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-16,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-16,2017-12-24,15:00,16:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-16,2017-12-31,19:00,21:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-16,2017-12-24,19:00,20:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-17,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-17,2017-12-24,15:00,16:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-19,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-19,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-20,2017-12-31,19:45,21:45,유료,고도예술기획,"봉산문화회관,대구MBC",053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-20,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-21,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-21,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-22,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-22,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-23,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-23,2017-12-24,19:30,21:00,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-24,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-24,2017-12-31,18:00,20:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-24,2017-12-24,15:00,16:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2017-12-24,2017-12-24,18:00,19:30,유료,극단사랑,극단사랑,,,90,일반 20000원+학생 10000원,13세 이상(부모동반시 만7세이상 입장가능),홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-25,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-25,2017-12-31,18:00,20:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-27,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 12월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2017-12-27,2017-12-27,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"티켓링크, 봉산문화회관",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-28,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-29,2017-12-31,19:45,21:45,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-30,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-30,2017-12-31,19:00,21:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-31,2017-12-31,15:00,17:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
코믹연극 프렌즈,봉산문화회관 가온홀,연극,2017-12-31,2017-12-31,18:00,20:00,유료,고도예술기획,봉산문화회관+대구MBC,053-661-3521,,424,전석 35000원,17세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.interpark.com+www.ticketlink.co.kr+기획사전화+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
